student_id,Full_Name,Date_of_Birth,Grade_Level,Unnamed: 4,email_id,Attendance_Score,Homework_Score,Exam_Score
S11463,Sandra Davis,11-03-2007,Grade 2,,sudharaju434@gmail.com,0.2857142857142857,,41.0
S11463,Sandra Davis,11-03-2007,Grade 2,,sudharaju434@gmail.com,0.2857142857142857,,65.0
S11463,Sandra Davis,11-03-2007,Grade 2,,sudharaju434@gmail.com,0.2857142857142857,,100.0
S11463,Sandra Davis,11-03-2007,Grade 2,,sudharaju434@gmail.com,0.2857142857142857,,60.0
S11464,tara newman,16-04-2011,Grade 3,,sudharaju434@gmail.com,0.6666666666666666,,71.0
S11464,tara newman,16-04-2011,Grade 3,,sudharaju434@gmail.com,0.6666666666666666,,99.0
S11464,tara newman,16-04-2011,Grade 3,,sudharaju434@gmail.com,0.6666666666666666,,40.0
S11464,tara newman,16-04-2011,Grade 3,,sudharaju434@gmail.com,0.6666666666666666,,48.0
S11465,Ray Melton,26-03-2013,Grade 1,,sudharaju434@gmail.com,0.2222222222222222,,83.0
S11465,Ray Melton,26-03-2013,Grade 1,,sudharaju434@gmail.com,0.2222222222222222,,65.0
S11465,Ray Melton,26-03-2013,Grade 1,,sudharaju434@gmail.com,0.2222222222222222,,100.0
S11465,Ray Melton,26-03-2013,Grade 1,,sudharaju434@gmail.com,0.2222222222222222,,45.0
S11465,Ray Melton,26-03-2013,Grade 1,,sudharaju434@gmail.com,0.2222222222222222,,41.0
S11466,April Roberts,24-06-2012,Grade 3,,sudharaju434@gmail.com,0.4,,69.0
S11466,April Roberts,24-06-2012,Grade 3,,sudharaju434@gmail.com,0.4,,75.0
S11466,April Roberts,24-06-2012,Grade 3,,sudharaju434@gmail.com,0.4,,75.0
S11466,April Roberts,24-06-2012,Grade 3,,sudharaju434@gmail.com,0.4,,62.0
S11467,elizabeth evans,04-23-2010,Grade 5,,sudharaju434@gmail.com,0.3,,67.0
S11467,elizabeth evans,04-23-2010,Grade 5,,sudharaju434@gmail.com,0.3,,93.0
S11467,elizabeth evans,04-23-2010,Grade 5,,sudharaju434@gmail.com,0.3,,87.0
S11467,elizabeth evans,04-23-2010,Grade 5,,sudharaju434@gmail.com,0.3,,82.0
S11467,elizabeth evans,04-23-2010,Grade 5,,sudharaju434@gmail.com,0.3,,103.0
S11467,elizabeth evans,04-23-2010,Grade 5,,sudharaju434@gmail.com,0.3,,45.0
S11468,Angela Spencer,13-06-2018,Grade 3,,sudharaju434@gmail.com,0.8,,43.0
S11468,Angela Spencer,13-06-2018,Grade 3,,sudharaju434@gmail.com,0.8,,98.0
S11468,Angela Spencer,13-06-2018,Grade 3,,sudharaju434@gmail.com,0.8,,103.0
S11469,kirk phillips,08-06-2015,Grade 2,,sudharaju434@gmail.com,0.375,,80.0
S11470,Kelly Barnett,13-12-2014,Grade 4,,sudharaju434@gmail.com,0.3076923076923077,,44.0
S11470,Kelly Barnett,13-12-2014,Grade 4,,sudharaju434@gmail.com,0.3076923076923077,,71.0
S11470,Kelly Barnett,13-12-2014,Grade 4,,sudharaju434@gmail.com,0.3076923076923077,,88.0
S11470,Kelly Barnett,13-12-2014,Grade 4,,sudharaju434@gmail.com,0.3076923076923077,,64.0
S11470,Kelly Barnett,13-12-2014,Grade 4,,sudharaju434@gmail.com,0.3076923076923077,,69.0
S11471,Kelly Gray,28-11-2013,Grade 2,,sudharaju434@gmail.com,0.8333333333333334,,104.0
S11471,Kelly Gray,28-11-2013,Grade 2,,sudharaju434@gmail.com,0.8333333333333334,,49.0
S11471,Kelly Gray,28-11-2013,Grade 2,,sudharaju434@gmail.com,0.8333333333333334,,42.0
S11471,Kelly Gray,28-11-2013,Grade 2,,sudharaju434@gmail.com,0.8333333333333334,,44.0
S11472,Dustin Lopez PhD,11-30-2011,Grade 2,,sudharaju434@gmail.com,0.55,,99.0
S11472,Dustin Lopez PhD,11-30-2011,Grade 2,,sudharaju434@gmail.com,0.55,,100.0
S11473,Timothy Greer,05-04-2018,Grade 4,,sudharaju434@gmail.com,0.7,,54.0
S11473,Timothy Greer,05-04-2018,Grade 4,,sudharaju434@gmail.com,0.7,,102.0
S11473,Timothy Greer,05-04-2018,Grade 4,,sudharaju434@gmail.com,0.7,,85.0
S11473,Timothy Greer,05-04-2018,Grade 4,,sudharaju434@gmail.com,0.7,,84.0
S11474,Rebecca Fox,26-01-2019,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,97.0
S11474,Rebecca Fox,26-01-2019,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,109.0
S11474,Rebecca Fox,26-01-2019,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,64.0
S11474,Rebecca Fox,26-01-2019,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,101.0
S11474,Rebecca Fox,26-01-2019,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,50.0
S11475,Selena Berry,14-07-2015,Grade 2,,sudharaju434@gmail.com,0.3333333333333333,,67.0
S11476,Patricia Brown,20-10-2012,Grade 1,,sudharaju434@gmail.com,0.5,,41.0
S11477,Pamela Murray,18-01-2007,Grade 2,,sudharaju434@gmail.com,0.6666666666666666,,76.0
S11477,Pamela Murray,18-01-2007,Grade 2,,sudharaju434@gmail.com,0.6666666666666666,,101.0
S11477,Pamela Murray,18-01-2007,Grade 2,,sudharaju434@gmail.com,0.6666666666666666,,48.0
S11477,Pamela Murray,18-01-2007,Grade 2,,sudharaju434@gmail.com,0.6666666666666666,,97.0
S11478,jennifer reid,22-08-2012,Grade 1,,sudharaju434@gmail.com,0.4,,76.0
S11479,Eric Perry,13-12-2010,Grade 5,,sudharaju434@gmail.com,0.5,,81.0
S11479,Eric Perry,13-12-2010,Grade 5,,sudharaju434@gmail.com,0.5,,40.0
S11480,Ryan Hill,26-06-2009,Grade 5,,sudharaju434@gmail.com,0.4,,108.0
S11480,Ryan Hill,26-06-2009,Grade 5,,sudharaju434@gmail.com,0.4,,72.0
S11480,Ryan Hill,26-06-2009,Grade 5,,sudharaju434@gmail.com,0.4,,72.0
S11480,Ryan Hill,26-06-2009,Grade 5,,sudharaju434@gmail.com,0.4,,81.0
S11481,Yolanda Alexander,29-05-2007,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,89.0
S11481,Yolanda Alexander,29-05-2007,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,40.0
S11481,Yolanda Alexander,29-05-2007,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,79.0
S11481,Yolanda Alexander,29-05-2007,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,102.0
S11482,Julia Romero,19-04-2014,Grade 1,,sudharaju434@gmail.com,0.6,,52.0
S11482,Julia Romero,19-04-2014,Grade 1,,sudharaju434@gmail.com,0.6,,57.0
S11482,Julia Romero,19-04-2014,Grade 1,,sudharaju434@gmail.com,0.6,,95.0
S11482,Julia Romero,19-04-2014,Grade 1,,sudharaju434@gmail.com,0.6,,85.0
S11483,Courtney Smith,30-07-2016,Grade 2,,sudharaju434@gmail.com,0.5,,87.0
S11483,Courtney Smith,30-07-2016,Grade 2,,sudharaju434@gmail.com,0.5,,91.0
S11483,Courtney Smith,30-07-2016,Grade 2,,sudharaju434@gmail.com,0.5,,99.0
S11484,Andrew Morrison,21-12-2006,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,77.0
S11484,Andrew Morrison,21-12-2006,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,42.0
S11485,Catherine Ross,11-11-2013,Grade 2,,sudharaju434@gmail.com,0.5,,45.0
S11485,Catherine Ross,11-11-2013,Grade 2,,sudharaju434@gmail.com,0.5,,92.0
S11486,Samantha Holmes,22-11-2015,Grade 5,,sudharaju434@gmail.com,0.4,,74.96424262367006
S11487,James Palmer,25-03-2013,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,67.0
S11487,James Palmer,25-03-2013,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,80.0
S11487,James Palmer,25-03-2013,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,57.0
S11487,James Palmer,25-03-2013,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,41.0
S11488,Laura Fisher,16-10-2010,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,91.0
S11488,Laura Fisher,16-10-2010,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,71.0
S11488,Laura Fisher,16-10-2010,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,68.0
S11488,Laura Fisher,16-10-2010,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,99.0
S11488,Laura Fisher,16-10-2010,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,104.0
S11488,Laura Fisher,16-10-2010,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,59.0
S11488,Laura Fisher,16-10-2010,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,77.0
S11489,Ryan Neal,05-03-2019,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,62.0
S11490,Zachary Jimenez,20-01-2012,Grade 2,,sudharaju434@gmail.com,0.625,,104.0
S11490,Zachary Jimenez,20-01-2012,Grade 2,,sudharaju434@gmail.com,0.625,,58.0
S11490,Zachary Jimenez,20-01-2012,Grade 2,,sudharaju434@gmail.com,0.625,,88.0
S11490,Zachary Jimenez,20-01-2012,Grade 2,,sudharaju434@gmail.com,0.625,,71.0
S11490,Zachary Jimenez,20-01-2012,Grade 2,,sudharaju434@gmail.com,0.625,,57.0
S11490,Zachary Jimenez,20-01-2012,Grade 2,,sudharaju434@gmail.com,0.625,,106.0
S11490,Zachary Jimenez,20-01-2012,Grade 2,,sudharaju434@gmail.com,0.625,,92.0
S11491,Mrs. Michelle Griffin,31-07-2018,Grade 2,,sudharaju434@gmail.com,0.6,,51.0
S11491,Mrs. Michelle Griffin,31-07-2018,Grade 2,,sudharaju434@gmail.com,0.6,,47.0
S11491,Mrs. Michelle Griffin,31-07-2018,Grade 2,,sudharaju434@gmail.com,0.6,,110.0
S11491,Mrs. Michelle Griffin,31-07-2018,Grade 2,,sudharaju434@gmail.com,0.6,,45.0
S11491,Mrs. Michelle Griffin,31-07-2018,Grade 2,,sudharaju434@gmail.com,0.6,,81.0
S11492,Diana Hunt,22-09-2013,Grade 1,,sudharaju434@gmail.com,0.3,,78.0
S11492,Diana Hunt,22-09-2013,Grade 1,,sudharaju434@gmail.com,0.3,,75.0
S11493,Belinda Miranda,05-07-2006,Grade 3,,sudharaju434@gmail.com,0.5,,80.0
S11493,Belinda Miranda,05-07-2006,Grade 3,,sudharaju434@gmail.com,0.5,,79.0
S11494,jeffrey hendricks,11-07-2011,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,70.0
S11494,jeffrey hendricks,11-07-2011,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,83.0
S11494,jeffrey hendricks,11-07-2011,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,74.0
S11494,jeffrey hendricks,11-07-2011,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,63.0
S11495,Kristen Carpenter,24-09-2007,Grade 1,,sudharaju434@gmail.com,0.25,,55.0
S11495,Kristen Carpenter,24-09-2007,Grade 1,,sudharaju434@gmail.com,0.25,,63.0
S11496,David Lewis,17-12-2016,Grade 5,,sudharaju434@gmail.com,0.625,,42.0
S11496,David Lewis,17-12-2016,Grade 5,,sudharaju434@gmail.com,0.625,,53.0
S11496,David Lewis,17-12-2016,Grade 5,,sudharaju434@gmail.com,0.625,,53.0
S11496,David Lewis,17-12-2016,Grade 5,,sudharaju434@gmail.com,0.625,,75.0
S11497,Amy Nguyen,25-10-2016,Grade 4,,sudharaju434@gmail.com,0.5,,85.0
S11498,William Martin,19-04-2016,Grade 3,,sudharaju434@gmail.com,0.4,,95.0
S11498,William Martin,19-04-2016,Grade 3,,sudharaju434@gmail.com,0.4,,59.0
S11498,William Martin,19-04-2016,Grade 3,,sudharaju434@gmail.com,0.4,,96.0
S11498,William Martin,19-04-2016,Grade 3,,sudharaju434@gmail.com,0.4,,101.0
S11498,William Martin,19-04-2016,Grade 3,,sudharaju434@gmail.com,0.4,,59.0
S11498,William Martin,19-04-2016,Grade 3,,sudharaju434@gmail.com,0.4,,51.0
S11499,Mrs. Sheryl Mcintosh MD,16-03-2016,Grade 2,,sudharaju434@gmail.com,0.42857142857142855,,86.0
S11499,Mrs. Sheryl Mcintosh MD,16-03-2016,Grade 2,,sudharaju434@gmail.com,0.42857142857142855,,86.0
S11499,Mrs. Sheryl Mcintosh MD,16-03-2016,Grade 2,,sudharaju434@gmail.com,0.42857142857142855,,103.0
S11499,Mrs. Sheryl Mcintosh MD,16-03-2016,Grade 2,,sudharaju434@gmail.com,0.42857142857142855,,44.0
S11500,Theresa Roach,07-14-2012,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,109.0
S11500,Theresa Roach,07-14-2012,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,88.0
S11500,Theresa Roach,07-14-2012,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,58.0
S11500,Theresa Roach,07-14-2012,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,70.0
S11501,Christopher Tyler,28-06-2010,Grade 5,,sudharaju434@gmail.com,0.18181818181818182,,53.0
S11501,Christopher Tyler,28-06-2010,Grade 5,,sudharaju434@gmail.com,0.18181818181818182,,71.0
S11501,Christopher Tyler,28-06-2010,Grade 5,,sudharaju434@gmail.com,0.18181818181818182,,64.0
S11501,Christopher Tyler,28-06-2010,Grade 5,,sudharaju434@gmail.com,0.18181818181818182,,73.0
S11502,Diane Armstrong,03-10-2009,Grade 1,,sudharaju434@gmail.com,0.5555555555555556,,97.0
S11502,Diane Armstrong,03-10-2009,Grade 1,,sudharaju434@gmail.com,0.5555555555555556,,66.0
S11502,Diane Armstrong,03-10-2009,Grade 1,,sudharaju434@gmail.com,0.5555555555555556,,54.0
S11502,Diane Armstrong,03-10-2009,Grade 1,,sudharaju434@gmail.com,0.5555555555555556,,92.0
S11503,Jason Shaffer,08-01-2015,Grade 2,,sudharaju434@gmail.com,0.4,,73.0
S11504,James Mayo,06-04-2018,Grade 2,,sudharaju434@gmail.com,0.25,,49.0
S11504,James Mayo,06-04-2018,Grade 2,,sudharaju434@gmail.com,0.25,,51.0
S11504,James Mayo,06-04-2018,Grade 2,,sudharaju434@gmail.com,0.25,,87.0
S11504,James Mayo,06-04-2018,Grade 2,,sudharaju434@gmail.com,0.25,,41.0
S11505,Samantha Lopez,23-07-2006,Grade 3,,sudharaju434@gmail.com,0.5833333333333334,,72.0
S11505,Samantha Lopez,23-07-2006,Grade 3,,sudharaju434@gmail.com,0.5833333333333334,,40.0
S11505,Samantha Lopez,23-07-2006,Grade 3,,sudharaju434@gmail.com,0.5833333333333334,,69.0
S11506,Nicholas Kent,20-02-2018,Grade 5,,sudharaju434@gmail.com,0.2,,96.0
S11506,Nicholas Kent,20-02-2018,Grade 5,,sudharaju434@gmail.com,0.2,,82.0
S11506,Nicholas Kent,20-02-2018,Grade 5,,sudharaju434@gmail.com,0.2,,58.0
S11507,Sean Rogers,07-06-2017,Grade 2,,sudharaju434@gmail.com,0.6666666666666666,,91.0
S11507,Sean Rogers,07-06-2017,Grade 2,,sudharaju434@gmail.com,0.6666666666666666,,59.0
S11507,Sean Rogers,07-06-2017,Grade 2,,sudharaju434@gmail.com,0.6666666666666666,,46.0
S11507,Sean Rogers,07-06-2017,Grade 2,,sudharaju434@gmail.com,0.6666666666666666,,45.0
S11508,Monica Conway,19-09-2016,Grade 2,,sudharaju434@gmail.com,0.625,,79.0
S11508,Monica Conway,19-09-2016,Grade 2,,sudharaju434@gmail.com,0.625,,110.0
S11508,Monica Conway,19-09-2016,Grade 2,,sudharaju434@gmail.com,0.625,,73.0
S11508,Monica Conway,19-09-2016,Grade 2,,sudharaju434@gmail.com,0.625,,76.0
S11509,Anthony Ingram,24-02-2011,Grade 4,,sudharaju434@gmail.com,0.5,,73.0
S11509,Anthony Ingram,24-02-2011,Grade 4,,sudharaju434@gmail.com,0.5,,94.0
S11510,Sarah Frost,21-10-2016,Grade 5,,sudharaju434@gmail.com,0.125,,93.0
S11510,Sarah Frost,21-10-2016,Grade 5,,sudharaju434@gmail.com,0.125,,93.0
S11510,Sarah Frost,21-10-2016,Grade 5,,sudharaju434@gmail.com,0.125,,76.0
S11511,Gregory Poole,08-01-2015,Grade 5,,sudharaju434@gmail.com,0.5384615384615384,,107.0
S11511,Gregory Poole,08-01-2015,Grade 5,,sudharaju434@gmail.com,0.5384615384615384,,109.0
S11511,Gregory Poole,08-01-2015,Grade 5,,sudharaju434@gmail.com,0.5384615384615384,,53.0
S11511,Gregory Poole,08-01-2015,Grade 5,,sudharaju434@gmail.com,0.5384615384615384,,103.0
S11512,luis robles,12-10-2018,Grade 3,,sudharaju434@gmail.com,0.4444444444444444,,84.0
S11512,luis robles,12-10-2018,Grade 3,,sudharaju434@gmail.com,0.4444444444444444,,88.0
S11513,Nicholas Campos,30-01-2011,Grade 4,,sudharaju434@gmail.com,0.4987753196189115,,74.96424262367006
S11514,George Mills Jr.,13-02-2012,Grade 5,,sudharaju434@gmail.com,0.5294117647058824,,82.0
S11514,George Mills Jr.,13-02-2012,Grade 5,,sudharaju434@gmail.com,0.5294117647058824,,42.0
S11514,George Mills Jr.,13-02-2012,Grade 5,,sudharaju434@gmail.com,0.5294117647058824,,57.0
S11514,George Mills Jr.,13-02-2012,Grade 5,,sudharaju434@gmail.com,0.5294117647058824,,55.0
S11514,George Mills Jr.,13-02-2012,Grade 5,,sudharaju434@gmail.com,0.5294117647058824,,101.0
S11515,Audrey Ramos,10-30-2010,Grade 5,,sudharaju434@gmail.com,0.75,,64.0
S11515,Audrey Ramos,10-30-2010,Grade 5,,sudharaju434@gmail.com,0.75,,46.0
S11515,Audrey Ramos,10-30-2010,Grade 5,,sudharaju434@gmail.com,0.75,,70.0
S11516,Kimberly Rodriguez,20-03-2018,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,72.0
S11516,Kimberly Rodriguez,20-03-2018,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,67.0
S11516,Kimberly Rodriguez,20-03-2018,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,55.0
S11517,Deborah Wolfe,11-04-2015,Grade 2,,sudharaju434@gmail.com,0.7142857142857143,,98.0
S11517,Deborah Wolfe,11-04-2015,Grade 2,,sudharaju434@gmail.com,0.7142857142857143,,68.0
S11517,Deborah Wolfe,11-04-2015,Grade 2,,sudharaju434@gmail.com,0.7142857142857143,,54.0
S11517,Deborah Wolfe,11-04-2015,Grade 2,,sudharaju434@gmail.com,0.7142857142857143,,99.0
S11517,Deborah Wolfe,11-04-2015,Grade 2,,sudharaju434@gmail.com,0.7142857142857143,,87.0
S11517,Deborah Wolfe,11-04-2015,Grade 2,,sudharaju434@gmail.com,0.7142857142857143,,65.0
S11518,Joy Lynch,26-10-2018,Grade 1,,sudharaju434@gmail.com,0.3333333333333333,,43.0
S11518,Joy Lynch,26-10-2018,Grade 1,,sudharaju434@gmail.com,0.3333333333333333,,55.0
S11518,Joy Lynch,26-10-2018,Grade 1,,sudharaju434@gmail.com,0.3333333333333333,,97.0
S11518,Joy Lynch,26-10-2018,Grade 1,,sudharaju434@gmail.com,0.3333333333333333,,66.0
S11519,Bonnie Dean,01-11-2017,Grade 2,,sudharaju434@gmail.com,0.0,,102.0
S11520,Tracy Nguyen,18-08-2006,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,45.0
S11520,Tracy Nguyen,18-08-2006,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,90.0
S11520,Tracy Nguyen,18-08-2006,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,46.0
S11521,Matthew Williams,12-04-2009,Grade 3,,sudharaju434@gmail.com,0.2,,69.0
S11521,Matthew Williams,12-04-2009,Grade 3,,sudharaju434@gmail.com,0.2,,62.0
S11521,Matthew Williams,12-04-2009,Grade 3,,sudharaju434@gmail.com,0.2,,76.0
S11522,Jeff Schmidt,12-25-2009,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,49.0
S11522,Jeff Schmidt,12-25-2009,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,40.0
S11522,Jeff Schmidt,12-25-2009,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,108.0
S11522,Jeff Schmidt,12-25-2009,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,94.0
S11523,Holly Rice,09-06-2017,Grade 5,,sudharaju434@gmail.com,0.6,,101.0
S11524,Darrell Lopez,25-11-2017,Grade 3,,sudharaju434@gmail.com,1.0,,108.0
S11524,Darrell Lopez,25-11-2017,Grade 3,,sudharaju434@gmail.com,1.0,,59.0
S11525,Stephen Davis,01-16-2009,Grade 3,,sudharaju434@gmail.com,0.45454545454545453,,93.0
S11525,Stephen Davis,01-16-2009,Grade 3,,sudharaju434@gmail.com,0.45454545454545453,,46.0
S11525,Stephen Davis,01-16-2009,Grade 3,,sudharaju434@gmail.com,0.45454545454545453,,81.0
S11525,Stephen Davis,01-16-2009,Grade 3,,sudharaju434@gmail.com,0.45454545454545453,,107.0
S11526,Amanda Davis,09-12-2011,Grade 4,,sudharaju434@gmail.com,0.7692307692307693,,98.0
S11526,Amanda Davis,09-12-2011,Grade 4,,sudharaju434@gmail.com,0.7692307692307693,,85.0
S11527,Alan Smith,06-09-2015,Grade 2,,sudharaju434@gmail.com,0.3333333333333333,,74.96424262367006
S11528,ruth swanson,27-01-2010,Grade 1,,sudharaju434@gmail.com,0.8333333333333334,,92.0
S11528,ruth swanson,27-01-2010,Grade 1,,sudharaju434@gmail.com,0.8333333333333334,,72.0
S11529,Sharon Berg,02-09-2018,Grade 1,,sudharaju434@gmail.com,0.5,,91.0
S11529,Sharon Berg,02-09-2018,Grade 1,,sudharaju434@gmail.com,0.5,,91.0
S11530,daniel moran,03-07-2006,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,86.0
S11530,daniel moran,03-07-2006,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,56.0
S11530,daniel moran,03-07-2006,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,55.0
S11530,daniel moran,03-07-2006,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,44.0
S11531,Thomas Ramirez,19-08-2011,Grade 2,,sudharaju434@gmail.com,0.3333333333333333,,54.0
S11531,Thomas Ramirez,19-08-2011,Grade 2,,sudharaju434@gmail.com,0.3333333333333333,,87.0
S11531,Thomas Ramirez,19-08-2011,Grade 2,,sudharaju434@gmail.com,0.3333333333333333,,43.0
S11531,Thomas Ramirez,19-08-2011,Grade 2,,sudharaju434@gmail.com,0.3333333333333333,,79.0
S11531,Thomas Ramirez,19-08-2011,Grade 2,,sudharaju434@gmail.com,0.3333333333333333,,45.0
S11532,Lynn Davis,31-12-2010,Grade 3,,sudharaju434@gmail.com,0.8333333333333334,,49.0
S11532,Lynn Davis,31-12-2010,Grade 3,,sudharaju434@gmail.com,0.8333333333333334,,78.0
S11532,Lynn Davis,31-12-2010,Grade 3,,sudharaju434@gmail.com,0.8333333333333334,,106.0
S11532,Lynn Davis,31-12-2010,Grade 3,,sudharaju434@gmail.com,0.8333333333333334,,71.0
S11532,Lynn Davis,31-12-2010,Grade 3,,sudharaju434@gmail.com,0.8333333333333334,,98.0
S11532,Lynn Davis,31-12-2010,Grade 3,,sudharaju434@gmail.com,0.8333333333333334,,94.0
S11533,Kimberly Vaughn,17-04-2015,Grade 3,,sudharaju434@gmail.com,0.8571428571428571,,77.0
S11533,Kimberly Vaughn,17-04-2015,Grade 3,,sudharaju434@gmail.com,0.8571428571428571,,84.0
S11533,Kimberly Vaughn,17-04-2015,Grade 3,,sudharaju434@gmail.com,0.8571428571428571,,87.0
S11534,Marissa Figueroa,16-12-2013,Grade 4,,sudharaju434@gmail.com,0.625,,57.0
S11534,Marissa Figueroa,16-12-2013,Grade 4,,sudharaju434@gmail.com,0.625,,88.0
S11534,Marissa Figueroa,16-12-2013,Grade 4,,sudharaju434@gmail.com,0.625,,43.0
S11534,Marissa Figueroa,16-12-2013,Grade 4,,sudharaju434@gmail.com,0.625,,50.0
S11534,Marissa Figueroa,16-12-2013,Grade 4,,sudharaju434@gmail.com,0.625,,82.0
S11534,Marissa Figueroa,16-12-2013,Grade 4,,sudharaju434@gmail.com,0.625,,106.0
S11535,Rebecca Washington,18-04-2016,Grade 1,,sudharaju434@gmail.com,0.2222222222222222,,56.0
S11535,Rebecca Washington,18-04-2016,Grade 1,,sudharaju434@gmail.com,0.2222222222222222,,89.0
S11536,Paul Arroyo,08-05-2015,Grade 3,,sudharaju434@gmail.com,0.5,,74.0
S11536,Paul Arroyo,08-05-2015,Grade 3,,sudharaju434@gmail.com,0.5,,65.0
S11536,Paul Arroyo,08-05-2015,Grade 3,,sudharaju434@gmail.com,0.5,,87.0
S11537,Andrea Mitchell,29-08-2015,Grade 4,,sudharaju434@gmail.com,0.25,,40.0
S11537,Andrea Mitchell,29-08-2015,Grade 4,,sudharaju434@gmail.com,0.25,,66.0
S11537,Andrea Mitchell,29-08-2015,Grade 4,,sudharaju434@gmail.com,0.25,,86.0
S11537,Andrea Mitchell,29-08-2015,Grade 4,,sudharaju434@gmail.com,0.25,,99.0
S11537,Andrea Mitchell,29-08-2015,Grade 4,,sudharaju434@gmail.com,0.25,,58.0
S11538,Nancy Cohen,25-12-2014,Grade 2,,sudharaju434@gmail.com,0.3,,74.96424262367006
S11539,Connie Murray,03-11-2013,Grade 4,,sudharaju434@gmail.com,0.6,,100.0
S11539,Connie Murray,03-11-2013,Grade 4,,sudharaju434@gmail.com,0.6,,108.0
S11539,Connie Murray,03-11-2013,Grade 4,,sudharaju434@gmail.com,0.6,,107.0
S11539,Connie Murray,03-11-2013,Grade 4,,sudharaju434@gmail.com,0.6,,76.0
S11540,Elizabeth Davis,22-11-2008,Grade 1,,sudharaju434@gmail.com,0.3076923076923077,,46.0
S11540,Elizabeth Davis,22-11-2008,Grade 1,,sudharaju434@gmail.com,0.3076923076923077,,60.0
S11540,Elizabeth Davis,22-11-2008,Grade 1,,sudharaju434@gmail.com,0.3076923076923077,,52.0
S11540,Elizabeth Davis,22-11-2008,Grade 1,,sudharaju434@gmail.com,0.3076923076923077,,105.0
S11541,colleen hunt,09-05-2017,Grade 4,,sudharaju434@gmail.com,1.0,,95.0
S11541,colleen hunt,09-05-2017,Grade 4,,sudharaju434@gmail.com,1.0,,95.0
S11542,Jane Roberts,17-02-2016,Grade 1,,sudharaju434@gmail.com,0.16666666666666666,,80.0
S11542,Jane Roberts,17-02-2016,Grade 1,,sudharaju434@gmail.com,0.16666666666666666,,90.0
S11542,Jane Roberts,17-02-2016,Grade 1,,sudharaju434@gmail.com,0.16666666666666666,,51.0
S11542,Jane Roberts,17-02-2016,Grade 1,,sudharaju434@gmail.com,0.16666666666666666,,46.0
S11542,Jane Roberts,17-02-2016,Grade 1,,sudharaju434@gmail.com,0.16666666666666666,,70.0
S11543,Morgan Santiago,05-04-2010,Grade 4,,sudharaju434@gmail.com,0.8333333333333334,,110.0
S11544,Jason Fitzpatrick,02-04-2014,Grade 4,,sudharaju434@gmail.com,0.6,,104.0
S11544,Jason Fitzpatrick,02-04-2014,Grade 4,,sudharaju434@gmail.com,0.6,,104.0
S11544,Jason Fitzpatrick,02-04-2014,Grade 4,,sudharaju434@gmail.com,0.6,,100.0
S11545,Tina Perez,09-09-2006,Grade 5,,sudharaju434@gmail.com,0.8181818181818182,,71.0
S11545,Tina Perez,09-09-2006,Grade 5,,sudharaju434@gmail.com,0.8181818181818182,,96.0
S11545,Tina Perez,09-09-2006,Grade 5,,sudharaju434@gmail.com,0.8181818181818182,,103.0
